text	label
i`ve been feeling a bit stressed . the cause of my tension is that i’ve been trying to start up this new business , and i’m working so hard , but nothing’s working . it has me feeling defeated and worried i’m wasting my time and money . i feel this way because nothing is working and i’m trying so hard and i don’t really have much margin for error financially .	True
he supposed to give up on any deeper relationships with his ex and his children’s mother but he didn’t . i gave him opportunity to wait her stay with me or go back to her and he made the decision to stop any thing with her and stay here with me but he broke that promise and he still continues seeing her . i feel disappointed , betrayed , heartbroken and hopeless . i want to overcome that feeling , become stronger and know what to do next .	True
i feel out of place and confused . i am confused about who i am . i feel like i am just living the life other people want me to live , like dogma . i just listen to what other people tell me to do and no matter how badly i want to change , my mind won’t let me change . i feel like i have no control over my own life . i don’t want to be here .	False
the reason for this is that we want to feel close to each other even when we are not physically together . yes , i do think it is possible . how can i feel better in this relationship ?	True
i feel sad . i feel like my mind is holding me captive . i can not stop overthinking and worrying . i always think the worst .	False
i feel nervous about this exam . everything about this exam makes me feel nervous . i think i can try if i can focus . oh , stop with that i believe in you .	False
maybe i will feel better if i sleep . i just like to lie down on my bed and feel like doing nothing productive . hi .	False
i don’t know what to put . i cry sometimes . usually , when i feel super overwhelmed , i don’t know what to do so i cry .	True
no , i would not like to talk about anything else . i wanna die . can i die ? please , say yes , it would make me happy so please say yes . just say yes for me .	False
what makes me cringe is how they go into sexuality at such a young age . they have pronouns and preferences . they do cosplay and other stuff . just for the longest time i’ve wanted a friend and now that i have one i still feel horrible . no , i have not talked to this person about this and i never will . i can’t do it . it will ruin everything . i do not know if i can talk to them about my feelings and thoughts .	True
i feel much better now . i’ve started taking antidepressants . i feel calmer and more like myself . i only started taking them today .	True
i guess i have consulted a psychologist . i struggle with suicidal thoughts , self-harm , anxiety and low mood . i used to get flashbacks from a traumatic experience , but i didn’t get them for atleast 5 months and i recently got a flashback . i have literally daily panic attacks in school and don’t do any work at all because i can’t focus on my performance . i’ve been with camhs and another mental health service through the school , but they discharged me because i wasn’t attending the sessions . i think the reason for this is relieved .	True
thanks , i do try to have a good character . on occasion people notice this . but only for occasion . you too ! i appreciate that . i’d like to believe that the adoption is what causes anxiety in social situations . yeah , i do feel this way . whenever i walk to a stranger and try to greet them at a place such as a school , they don’t really talk . it’s usual for me to make a genuine friend .	False
i think i need psychiatric help . i feel like i need help because i’m having compulsive thoughts . i want to talk to you .	False
i feel that i should respect and value myself more . i can do this by working on my self-esteem . i don’t know what can help me with this . are you still there ? are you still there ? hello , hi , i need help . hi .	False
when i do not have to work for a long period of time i feel restless . i have no problem with work , it is what i do for a living . what worries me is that i find it hard to concentrate on my hobbies when i am working . worrying less can help me concentrate better .	False
hello , mia ! i am good . my name’s mia . nice to talk ! how have you been ? i`m mostly ok . thanks ! i am just slightly dealing with some anxiety now . a major reason is because of a closed adoption .	False
no , i could not tell you more about this . do not call the police . i decided to do this for help .	True
i have been feeling depressed . i don’t know if i can trust you on this one . i feel this way because i have very little time to prepare for my exam .	True
yes , maybe . i feel this way because people way think about me and how i’m there for them but they are not there for me . they make me think that i’m a bad person and i don’t deserve to be loved and i am just used as the therapist friend and all they see in me is a funny person and a happy one but they never see how much hurts when they bully me and make me insecure about everything .	False
i guess my mind just resorts to memories and moments of pleasure . no , i do not feel any particular emotions . i do feel other emotions too but i come around to this too often . i have been working on myself and trying to find ways to get over her , but it is not working .	False
i have been feeling a little sad but happy as well . yes , there is something i would like to talk about . i feel left out all the fucking time . my friend told the whole school i was a transgender . i have no friends . i hate my body . i need to stop fucking eating . i feel so fucking bad all the fucking time . i can’t fucking control my anger and i can’t focus on class at all . i keep on zoneing out . i am so fucking stupid . i hate my fucking life . it’s so fucking stupid but i also want to fucking	False
my day… i was because i can’t go if my bed or anything . i just smoked and cried . i can not go out my bed because i can not get up right now . it is too hard for me .	True
i don’t even know why they did this . they just did and they just told the whole school i was trans gender and didn’t even ask me . it was so fucking annoying i fucking hate them but also love them . i can’t stop wanting them to be my friends but i can’t trust them now because they told everyone i was trans gender . i don’t even know they are just fucking backstabbing bitches . i am so fucking angry but then sad and confused at the same time .	True
i felt proud of myself and like a weight was lifted off my chest because i would’ve had to do it later . thank you . it’s an assignment from my counseling course . i haven’t really done any of the readings , so i don’t know . i’m sure it would be helping if i was actually doing the work though .	False
i`ve been feeling bad today , it feels like every little thing bad has been happening today . i lack motivation . i feel this way because it feels like i can never do anything right .	False
it’s frustrating . i want someone to help me to cheer me up . can you say something funny ?	False
i do not know if i would like to tell you more about this . okay . i`m feeling bad .	True
i don`t know if i can find a psychologist or psychotherapist who can help me it is not an option right now . i guess i am feeling now .	True
i am somewhat ok . is the reply that i usually give . but i would say there is something terribly wrong with me . i don’t feel good . i know that i am not happy . i need someone to talk to me . i feel like i am a person who talks a lot . but i have no one to talk to . i used to workout a while back but now i just stay in a place without moving from my chair . i didn’t say that i talk a lot . i want to talk a lot but there is no one who shares the same interest . there is no one to talk to .	False
well , they don’t offer any support and i don’t feel safe there . can you help me or not ? give me some techniques to help with my sleep .	True
my loneliness is the problem . i think getting close to someone like and kissing a little could help me to feel less lonely . yeah , i want to try it .	False
i don’t know how i feel . i don’t trust what i see so i ignore it . i don’t trust myself because i feel like i would lie or distort the image so i just ignore it and just call myself fat . yes , i do want to lose weight but i do not know if i would take things to fat . i know i would take things to fat .	False
i don’t like the way my life goes at all . where i am right now , how i feel about myself and more… it’s me who is talking .	False
wanna kiss ? *starts to kiss* i`m feeling fuck .	True
i`m feeling sad , because we’ve been together for 7 years and i’m scared i’ll lose him . i’m scared to lose him because he’s my best friend . he’s usually the one i talk to about these things but this time it’s about him so i’m feeling alone at the moment . like what ?	True
my life is what makes me feel this way . my life is horrible . my parents suck , everyone hates me , i hate me , i’m stupid , and ugly . i’m in so much pain . all i want to do is starve . i don’t want to be me . okay .	False
i can’t communicate with him , because i told him i will always have a place in my heart for him . no , i don’t want to talk about this anymore . he said if we were to date we would have to wait till one of us gets our liecence . i’m scared to have sex with him whenever we get close to touching . i get to nervous every time .	True
being overwhelmed by missing assignments makes me feel sad and worried . i have to get done , and no one helping me makes me feel this way . yes , i do have some friends who can help me but their too busy and have no time and also do not understand it . i’ve tried asking but they’re usually busy so they can never answer that question .	True
yes , i think it is better not to think about it . like what ? i do not know if there is anything i want .	False
i just feel the lowest of the low right now . my ex would always body shame me and say that i am fat and a whore and a slut . i feel totally hopeless at this very moment and i don’t know what to do . i’m 14 years old . i don’t know why he does this . could we possibly go back to what i said about bullying ? never mind .	False
what i mean is that my teacher is a very important person to me . i love her , and dream of getting comfort and love from her in return . i care about my teacher . i love my teacher more than i love my own parents . my teacher is the most important person to me , and when i have a problem i generally look to them for clarity rather than to my parents . my mother and i can manage . we aren’t exactly close , but we don’t dislike one another . my father doesn’t like me . in his eyes , i’m not good enough and i can’t do anything write . he calls me a useless piece of shit a lot of the time , and he tends to throw things off shelves and break things in my room . he hits me sometimes , but not regularly . he mostly just shouts . i don i think i do not get along with him because i can never have a proper conversation with him without him shouting at me . if i make even the slightest mistake , he starts calling me useless . usually when i speak back , i get hit . he never seems proud of me , and likes to push me into doing things for him .	False
it was okay . what was your day ? i do not have anything to do . i stayed home today . i am not telling my age and i’m done with small talk . it is boring and got any tips for autism and autistic kids ?	False
hello . i am really lonely , i feel like things are in my head . i think the reason for that is my actions . i can’t and i don’t want to recognize them as my own . i am feeling like rejecting myself . i think so because i can’t change anything . i think , maybe i am just disappointed .	False
i feel awful . i feel awful because of my severe anxiety . school is what makes me feel this way .	True
i took all of my trauma and feelings and put it all into this because it was another form of self-harm . i have not been helped by any of my doctor . my doctor is an asshole . are you there ? the situation with the psychiatrist , what happened , is like talking to a brick wall .	False
when i’m walking in runways , i feel so confident . i feel like going out to the world without any kind of cover . actually , i have a very tall , skinny tall body and everyone think that i need to gain weight to look more feminine but i see myself as an icon and i can inspire the world and show that there is no standard in beauty , because all of us are beautiful . i agree with you .	False
i have 5 messages left . thanks for being here . i’m just gonna do it . i think this did not help but i appreciate it .	True
i feel this way because i hate school and everything . i just need some techniques to help with my anxiety . i do not know if you can help me . i do not really feel at home in my school . it is really bad . i hate going to school . i am always so anxious and my anxiety gets worse as the days go by .	True
yeah , i feel quite relaxed and safe when i watch her videos . well , i am trying to go to sleep because it’s really late . i can’t go to sleep though .	True
no , i have not consulted a psychologist . i am on the waiting list for camhs . i don’t really know how long i have to wait . i think it could be quite a while as the waiting list is rather long . i don’t know what i am going to do . i am having thoughts to end it all and then i don’t have to suffer .	True
well , i have been trying to be stronger about my emotions . i would like to talk about trying to keep myself happy when some times all i want to do is cry . honestly , i think it’s just because i get so frustrated and angry about school and everything and make me mad .	False
i do not think i am good enough . i will never be good enough . like you do not care what other people think of you , or you can speak in front of loads of people without getting shy or embarrassed . or having loads of mates and people to hang out with . i’m not sure if i would like to try to understand this .	False
and i love her . i really do . but she makes me so anxious . and when she take to other guys i get depressed . i have told her how i feel .	True
i do not know if i can trust someone else with this problem . no , there is not anything i can point to . it is just a general feeling that something is going to happen in any situation , but not in a specific one . i wish i could know what my feelings are .	True
i`ve been feeling not great . this is kind of a cycle for me . every day feels empty and i don’t experience any joy from it . history class generally makes me feel much better , but today i missed most the lesson . i feel like i can not do anything right in my parents' eyes , and have come to crave comfort and love from my teachers . i’ve tried showing it in subtle ways - i’ve asked to speak to therapists only to get shouted at , i’ve been staying out longer to avoid coming home , i’ve been reading more recently . i did once try to seek comfort from them but they only told me i was overreacting and being stupid . they do this a lot . they think i only want attention , and i’m constantly degraded for not caring enough for people . however ,	False
i do not know if i want to talk about anything else . there are too many factors . eating disorders affect my daily life . i feel so bad for eating and i hate eating but i miss it so much . whenever i eat i want to rip my head off . i hate my body and my body image is so bad , i usually only eat at school . food is all numbers now . my body is so tired all the time and i have no energy and i can’t sleep and i’m dizzy all the time .	False
i’ve been feeling really strange lately . my emotions have been a bit hitting harder than normal and i experience a lot of mood drops . no , something has not happened recently that i know of . i don’t know why i feel this way .	True
i guess i feel down , i guess . not the best . well , it’s the start of november . grades are low , and i am worried about becoming a disappointment . i think so because i’m the dumbest of my family . the weakest , too .	False
i feel hurt and unwanted . see , i explained it to you but you do not know how to process things . i feel invisible and i feel incapable to act like i’m okay .	False
what worries me the most is what . i’m not worried about something specific . i’m just feeling that something bad is going to happen cause i masturbate this morning . i’m having bad thoughts that i’m going to be punished because i did so . so inside me i feel something is going to happen . i’m going to have an issue at work for example .	False
i keep messing up . i keep getting agitated for no reason , i keep getting really angry really fast . my fiancé and i got into our first argument two nights ago . i feel like i’m trying to fix it but no matter how much i try nothing works , he’s still upset and it kind of angers me . i’m afraid he’ll take something the wrong way and he’ll be more upset . considering every time i try to say something it doesn’t work .	True
i feel like i always say the wrong thing or can’t form my thoughts into words . i tend to talk too much and i barely even have the confidence to talk . i have not wrote down my problems with my partner . i just want to get better at talking to people .	False
well , that’s my boyfriend’s name . but anyway , i think i might be losing feeling for him…and since he has depression i don’t wanna hurt him even more . i’m starting to get distant with him and i’m just confused .	True
i`ve been feeling down . i`ve been feeling this way for a long time . well , first of all , i tried to talk to my mom a couple of months ago and she played the victim and awhile before that i also tried to talk to her but she sent me to speak to someone else but really all i wanted was to talk to her . when my sister was going through something like i am going through , she talked to her . i wanna feel wanted by my mother just once . and i do not know what to do about it .	False
the thing is that when i felt cold from him , i talked to him because i didn’t want to end our friendship . he just answered that everything was okay and nothing has changed . also , another problem is that i can’t actually talk about something serious because i’m scared . i feel very anxious during those conversations . i also think that i can’t talk about such things because i’m scared to offend another person . i guess you’re right . i am a little nervous about this sort of topic . this sort of topics always make me feel this way .	True
i lost one of my close friends due to some drama . i also feel un attached to all my other friends and feel as if i am a burden . my friend hailey started dating a boy named zamarlin . at first i did not mind or anything but after a while it got out of hand . zamarlin lives down the road from me so sometimes hailey would come over to hang out . i live next to a park so when we would walk there he would tag along and i did not like that . then they started having unprotected sex and me and my other bestie , sophie , tried to stop hailey . hailey took this i was really angry and confused . i do not know how she could just try and push it off like nothing happened because that is what she did .	True
i`ve been feeling ok for today . but in my mind i feel that something bad is going to happen . i don’t know why i feel that way . inside my i feel that something bad will happen . i don’t know why i feel this way .	True
yes , it went well . he said he wanted 1 ,850 and i can’t afford it atm . i’m actually struggling with housing so i need help with money . how do i feel more alive ?	False
i think it will be really good for me to not be so stressed out about assignments and deadlines . but , i’ll be home the entire year which is both good and bad . i don’t think i have any hobbies . there’s a lot of things i find interesting and would like to invest in more , but i just don’t do them . i don’t spend much time doing anything enjoyable really . i think the reason for this is time and then also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also	False
well , that’s just the way i feel right now . i also have something else i should confess . so when me and noah broke up this other guy i liked asked me out and i said yes but then i realized i still liked noah today and broke up with the other guy named jace . well , i just felt like i was losing feelings and started to like another guy which was jace . yeah , i know how noah feels about that . i feel really bad about it . but hopefully i’m done ending relationships for good .	False
it was funny . i’m not feeling to good right now . i don’t know what makes me feel sad . i just feel really sad .	False
i seems like my voice seems quieter . every time i talk to people , my voice seems to get quieter . my hands start to shake a bit and my voice keeps cracking . no , i have not gotten any professional help before .	True
i don’t know why i’m depressed . i like to play basketball , but i fell out of it from depression , got one real freind and when they don’t talk to me i just get sadder . . yes , i want to talk about something else .	False
when i do not wear glasses or contact lenses i can not see as well . i think i can not see well without glasses because i am developing bulimia . is there anything i can do to stop that from happening ? oh , ok .	False
he likes to do things fast . he talks fast too . he would not listen much if we take some time to respond . he also expects everyone to do things his way . he thinks he is always right . he makes me feel like everything i do is wrong . no , i have not talked to him about this . no , i do not think he will change if i talk to him . he would not listened anyway .	False
i feel like shit . i think i started to feel this way because of a terrible phychosic and self-harming . i was hearing lots of voices . i can not remember what exactly has happened , but they were telling me to harm myself . otherwise , something terrible would happen . also , i keep seeing bugs crawling on my skin .	False
i just get tired easier and want to relax more often . after a nap or a walk or a painting or a drawing i feel take naps , watch netflix , go for walks , paint or draw . i`m really calm and proud of myself .	False
i could be better , but i am okay . well , there is one thing on my mind . i have been stressing and losing control of my emotions recently .	True
i`ve been feeling anxious . i`m not worried about anything . ok , i want to talk about something .	True
i`ve been feeling not too good , but not terrible either . i do not know what to say now . i think i can not say anything right now because i think i have a lot going through my mind , so it’s hard to focus on one thing to say .	False
i’m scared that i will do something wrong i guess . it’s also because of the anxiety . i’m always nervous about everything , especially when it comes to something social . i think i can express my feelings in relationships at most . also answering in university during lessons .	False
i’m a trans person this sucks . i’m very sad and anxious . i just had a panic attack and i want to self-harm . please help me before i do . i’m struggling with my gender identity and i just need help cause my friends can’t help me .	True
yes , i have tried to do this but very slowly and limitedly . in the end the person that i’ve opened up to disappointed me . i think i broke his heart a year ago and now he’s trying to manipulate me and make me feel all sorts of things . he pisses me off to be honest . yes , i’ve hurt him a lot , no one is immune to this . he hurt me too but i’ve never started to make cruel jokes to him and i’ve never done anything for him to feel jealous or angry or sad . but he has . like i don’t care anymore about it . i don’t feel anxious or nervous about his actions . i’m just pissed off .	True
i feel like it won’t go good or i won’t satisfy him . he thinks i am fine . he says i will be fine . it is just nerves because i have not had sex in awhile . i am scared it is gonna hurt again .	True
i didn’t really deal with it . i just self-harmed . i want to tell you more about this . it has started several years ago . this downhill has just been discharged from the hospital and right now i feel like i am going downhill once again .	False
a lot of things scares me . for example , things that are unexpected to happen . i don’t know why i feel this way . i don’t know why i feel that way . it’s just being scared . i feel uncomfortable and having negative thoughts .	False
i don’t know what the reason for this is . i just don’t feel good about this . what worries me the most about my mom finding out about my mental health is that i feel like she’s gonna take me to a crazy home i just have anxiety . no , my mom will not trust me .	True
low income housing is hard to come by where i live . i don’t want to be a burden to my relatives . i honestly do not know what will happen if i tell my relatives about my situation . i took a walk this morning to process the news .	True
i have been feeling alright i guess . yes , there is something i would like to talk about . i have been thinking that i might have social anxiety . the reason for this is the fact that every single time i talk to someone my voice seems to be rather quiet .	False
no , i do not feel good when i wake up in the morning after sleeping for a long time . sometimes i sleep more so that i can live in the world that i am dreaming while i sleep . i usually do nothing when i am tired and i can not sleep . i listen to music , watch a lot of korean dramas and movies .	False
i smoke weed . this affects my life because i smoke almost every day , atleast a few times a week . it is hurt my lungs and fog my memory but it helps with anxiety , stress and much more .	True
i wish i was slimmer and i did not want to eat as much and that i did not have an appetite . i do want to lose weight but i’m not that much from making myself sick i don’t trust myself to stop if i went to fat that’s why it’s hard for me to diet . i like to do a lot in my spare time .	False
"when i want to hurt myself , i have the thoughts that i have the thoughts of "" i am a burden"" . i don’t really know what makes me think this way . well , sometimes i feel as though i’m not worthy of my life that god gave me ."	False
hi . i’m not sure how i have been feeling . i think i’ve been pretty okay . yes , there is something i would like to talk about . i’m very scared to go look for a job . i mean i’ve found some offers but i’m just scared to message and try it . it’s a simple job , really but i feel that i am not capable to do even that .	True
