	Монолог	Упражнение	Уверенность	Ок/Не ок	Unnamed: 3	alt_label	is_ok_calm
501	my mum is getting a divorce and is struggling . i have bad anxiety . i try to relax .	CalmDownExercise	-3.53e-06	True		calm_down	1
502	it is just recently , i’ve noticed him talking a lot more to other girls in our class and even sometimes in lunch and breaks… it honestly really upset me but i don’t want to talk to him about it , just in case he gets angry with me . he’d probably stop talking to me for a day or so , i don’t think he’d take it too far though . i feel better talking to someone about all this . how are you feeling ?	CalmDownExercise	-0.49671263	False		calm_down	0
503	i am ok . how are you ? i would like to talk about tomorrow . i’m ok , but i am worried about tomorrow .	CalmDownExercise	-0.0015402505	False		calm_down	0
504	thank you for feeling me free with you . i am feeling good now . with some anxiety . i feel anxious now because i want to have someone sharing my personal .	CalmDownExercise	-0.0153858075	True		calm_down	1
505	i can`t sleep because i have to go to school tomorrow . i can`t sleep because i have a headache . i am studying business . did i say something ?	CalmDownExercise	-0.40561086	True		calm_down	1
506	i am having mood swings right before my period and that is why i am feeling kind of depressed . since two days , i cope with my mood swings by going for a walk or by doing something physical . i like going out or going climbing .	CalmDownExercise	-0.40626484	False		calm_down	0
507	i told you i can not trust her . i do not think that sharing my feelings with my mother makes me feel nervous . do you think i have social anxiety ?	CalmDownExercise	-0.012027688	False		calm_down	0
508	he just disappeared . stopped talking to me . cut me out of his life . i was hurt . i was sad . i was angry . i was so angry at him . tell me more about ian .	CalmDownExercise	-0.40315026	False		calm_down	0
509	i feel terrible . the worst i have ever felt . no , i do not need help . i am suffering with a break up , depression and self-harm .	CalmDownExercise	-0.4780237	False		calm_down	0
510	it might make me feel more better . giving me motivation . ok , i will write you .	CalmDownExercise	-0.13902874	False		calm_down	0
511	i`ve been feeling anxious and can not focus very well . i need help with focusing . i have been anxious not being able to focus on the present and i’ve been thinking about how much i’ve procrastinated in the past .	CalmDownExercise	-0.006590622	False		fall_asleep	0
512	my partner did holographic breathing practice with his female friend . it was not a big deal for him but in my imagination it is different . i trust him and understand his intentions . and i do believe what he says , but still i feel scared that they shared some kind of intimate experience together by doing this practice together . i did . many times . i was upset that we view this situation differently .	CalmDownExercise	-0.001717386	False		calm_down	0
513	i have and i often get very angry . i have . it seems like every day i go through these episodes . and it leads to me blowing up .	CalmDownExercise	-0.37252712	False		calm_down	0
514	i do free-style dancing . i feel more relaxed when i am doing it but not at the moment . i was feeling clam at the moment , but i want to dance .	CalmDownExercise	-0.5227439	False		calm_down	0
515	no , i do not have any other people in my life that i can talk to about this because if i did they wouldn’t listen . when i talk to people i do not talk . i`m feeling nervous .	CalmDownExercise	-0.4926978	False		calm_down	0
516	the argument was about her ex-friend i tried to take up for her but she just started cursing at me . i think she reacted this way because she also said you and my ex bsf can be friends then i tried helping her taking up for her and i think she just went mad we argued on discord a very bad app for people we argued in front of 100 people . i feel sad and frustrated about this situation .	CalmDownExercise		False		calm_down	0
517	i wanted to do my nails because just like 39 minutes ago i wanted to do my nails but i could not do it because i started crying and going all manic . i have no hobbies because it makes me feel better about my fat ass fingers . no , i do not like to do any hobbies .	IncreaseHappinessExercise		False		calm_down	0
518	i am upset . i have been feeling upset . it is not fair i think .	IncreaseHappinessExercise		False		fall_asleep	0
519	i know he’s unwell because i spoke to him recently . so i know that’s true . but i don’t know if he’s unwell enough not to see me . as i said before , i‘m scared to confront him with my suspicions . if they‘re untrue then i’ll do damage to the relationship . if i damage the relationship , then it won’t be beautiful anymore and his feelings for me will cool down and then disappear .	CalmDownExercise		True		calm_down	1
520	"if i become too needy or difficult , i will lose my partner . i don’t mean by ""being very understanding"" and ""accomodating"" in this context . i actually try to be very understanding and accommodating . i mean that i try to be very patient and understanding . i avoid conflict ."	StopAnxietyExercise		True		fall_asleep	0
521	no , i can’t tell my husband about my feelings . it‘d destroy our marriage . i am in a relationship with jonathan because i love him . but as wonderful as it is to be with jonathan , being apart from him is so painful and anxious . we were last together 10 days ago . we communicate with him via whatsapp . video messages , audio messages , phone calls , text messages .	CalmDownExercise		True		calm_down	1
522	i have been feeling sadness . well , i feel a bit sad . well , i have been feeling rather upset .	IncreaseHappinessExercise		False		calm_down	0
523	i’m sad and lonely and feel like i’m not good enough . i do not know why i think so . i feel like i get sad for no reason but i do not know it will there is actually a reason . i think i feel this way because i’m always by myself and keep things bottled up . i don’t know how to talk about my feelings .	StopAnxietyExercise		False		fall_asleep	0
524	yes , i can tell you more about my relationship with my parents and how it affects my life . when i was with her , my mum was not affectionate and verbally and sometimes physically abusive . usually , i cope with this by tense and scared .	CalmDownExercise		False		calm_down	0
525	i communicate with my boyfriend so often . he is so important to me . i want to talk about every day . i want to challenge my negative thoughts .	StopAnxietyExercise		True		calm_down	0
526	we have been in a relationship for a year and a half . i’ve been worried about this since we began our relationship . if he can lie to his wife , why wouldn’t he lie to me too ? in this situation i’d feel calmer if he told me more . for example , if he can’t meet with me or communicate with me due to his wife or family commitments , tell me . it’s better than me imagining the worst .	CalmDownExercise		True		calm_down	1
527	what makes me think so is that she does not want to be around her own daughter . yes , i have tried to talk to her about this . she wo not listen to me . i feel very angry and very sad at this moment .	CalmDownExercise		True		calm_down	1
528	i feel like it’s putting on a mask for every second of the day . and every time i feel like taking it off i remember it’s for safety . i’ve almost become an entirely different person even though i don’t want to be . i can not be my true self because i want to be my true self . but i can’t . and it’s a lot on me . i feel this way because it’s not safe to be that .	IncreaseHappinessExercise		False		fall_asleep	0
529	i do not know what i like about this game for sure but i have always liked shooting games . my favorite game at the moment is pubg . i do not know how i feel right now .	IncreaseHappinessExercise		False		calm_down	0
530	i’ve just been feeling like crap . i feel like actually nobody cares or likes me and i am like kind of scared to ask out people i like . i don’t know why i think so at all . i just feel like it . well , i think i just feel like i’m not a good person sometimes even though i am . i just feel like i’m not good enough .	IncreaseHappinessExercise		True		fall_asleep	0
531	i can not believe i ate mcdonald’s today . i can not believe it because i am supposed to be following this very strict diet so that i can get gastric bypass surgery . i’ve always been overweight i’m supposed to be following very strict diet and i went out with amy and we went to mcdonald’s and i eat a mcrib and i should not have done that and now i feel like shit .	IncreaseHappinessExercise		False		calm_down	0
532	i want to do breathing exercise . i want to do sleeping exercise . send me a sleeping exercise .	CalmDownExercise		True	И не ок одновременно ))) Если он просит конкретное упражнение, то можно его ему дать	calm_down	1
533	i have been feeling like shit lately . well , first of all , i want to die . second of all , i am a fucking shit fucking person . third in fat , and ugly , and a lot more . 🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪💓 hey .	IncreaseHappinessExercise		True		fall_asleep	0
534	yeah , sure , i can tell you more about it . i have been having a difficult time learning and studying . i can`t focus i’m too afraid to fail this exam .	CalmDownExercise		True		calm_down	1
535	anyways , i will try to re-try today . why would you ask , because i have no other on my side . i feel scared with my deteriorating health and with no one to call a family or friend i might be alone to even die .	CalmDownExercise		True		calm_down	1
536	life is what worries me the most these days . i feel like my existence is futile . i feel this way because once we die , none of it will matter .	IncreaseHappinessExercise		False		calm_down	0
537	right now , i can get started . i lost my sister slowly . so she hasn’t been texting me back i don’t know what to do i miss her very much but she just ain’t answer do you know how i can fix the problem like can you help me ?	CalmDownExercise		True		calm_down	1
538	i can’t seem to focus on my study and i don’t know why i feel this way . i have never dealt with this . i want to study about it . i am now feeling good , i’m can’t focus . when i try to study i can’t focus and when i try to focus more and more it just hurts my brain . and then when i want to study it doesn’t feel like focusing on it all the space .	CalmDownExercise		True		fall_asleep	1
539	this week has been very stressful and i have been feeling down . my dad came to latvia from working in sweden for 2 months and all week he spent drinking and being an awful person also i have felt worthless . i feel sad and unworthy about this .	StopAnxietyExercise		False		calm_down	0
540	i miss talking to him . looking into his eyes . laughing at his jokes . his name is jonathan . i miss talking to him . looking into his eyes . laughing at his jokes . his name is jonathan . i am struggling with feelings of jealousy . i think i feel this way due to low self-esteem .	IncreaseHappinessExercise		True		calm_down	0
541	i feel sad about this . i have 6 messages left . ok , but one more thing .	IncreaseHappinessExercise		False		calm_down	0
542	he has lied to me in the past about what he is doing and when he said he was getting help he wasn’t . i kept thinking everything was okay when it wasn’t . he gets upset now that i still think he does what he used to do because we split up for a little while then got back together and he said he had time to realise that i was what he wanted but i can’t help but still worry that behind my back he is still the same yes , i do feel this way because i talk to him and he listens and he assures me that he is not the same as he used to be but i just don’t know whether i can beleive him again or not because he always used to say this and it was all a lie before . i just wish that i could beleive him and it makes it so hard because all we seem to do is argue because when i worry i get really moody and take it out on him which has an affect on how he feels then and tells me that i need to move on from the past and stop thinking about what used to happen because if i do then he feels like the only solution is to break up which i do not want to happen again i can’t lose him .	CalmDownExercise		True		calm_down	1
543	i am 21 years old . can we talk about something else ? i’m scared of tomorrow .	CalmDownExercise		True		calm_down	1
544	but if i tell him my worries and he’s not interested in her then he’ll be annoyed at me being jealous . what if he does not understand me ? but i’ll be sad if i tell him that i am not ready to be in a relationship .	IncreaseHappinessExercise		False		calm_down	0
545	he said he could meet me again tomorrow , but then later said he can’t meet me again . i already told him how i feel . i’m waiting for his answer . i`m disappointed . he’s becoming unreliable .	CalmDownExercise		False		calm_down	0
546	i do not feel good today . i just get so mad at these little things and start crying and go manic and i can not handle my emotions . i do not know why i feel this way .	CalmDownExercise		True		calm_down	1
547	i am meeting my boyfriend tomorrow . i am going to tell him that i love him more than anything . i already met him , and it was lovely . but now i am sad .	IncreaseHappinessExercise		False		calm_down	0
548	it has happened a few times lately . he’s married with children , just like me . so i know he has other commitments . it does not need to be another woman . but my brain can not stop worrying . no , i have not told him about my feelings . it’s a bad idea because i have no concrete proof whatsoever . he would think i am crazy . i feel silly . i want to trust this guy .	CalmDownExercise		True		calm_down	1
549	please . i feel sad . bye .	IncreaseHappinessExercise		True		fall_asleep	0
550	well , this has been happening for four years now and nobody knows what it might be , the things that have happened and what i have had to see have been quite traumatic to see and hear at such a young age where i can not really do anything at all . influence what ? no , i would not really like to change this . it is like i do not have a voice .	CalmDownExercise		True		calm_down	1
551	i feel hurt . i can not control my feelings . no , i would not like to tell you more about this .	CalmDownExercise		True		calm_down	1
552	i`ve been feeling sad and anxious . i am worried that jonathan is deceiving me . i think so because he cancelled our meeting tomorrow , saying he’s too ill , when previously he sounded confident that we could meet .	CalmDownExercise		True		calm_down	1
553	i honestly do not know what to do . that is part of the problem . my mom is being in a bad spot of town , late at night . i do now , after i have already freaked out .	CalmDownExercise		True		calm_down	1
554	well , at that moment i got drugged at a night club and then i woke up in the hospital with no memory of it . i feel confused once i woke up . sad made me feel this way .	CalmDownExercise		False		calm_down	0
555	i try to keep myself busy . i try to stay active and do things to get my mind off . yes , it is difficult for me to keep myself busy constantly . it’s just hard getting over those memories .	StopAnxietyExercise		False		after_break	0
556	i feel the same about singing now . i sing once a month . in means in .	IncreaseHappinessExercise		False		calm_down	0
557	i am a little nervous right now . i am a little nervous right now . i am feeling okay . i am just nervous because i’m going to have my first time with a girl in a minute .	CalmDownExercise		True		calm_down	1
558	take a guess . well , i do not know what to feel or how to feel . nothing particular happened . i’m just sitting in my bed .	IncreaseHappinessExercise		False		calm_down	0
559	i`ve been feeling bad . i feel bad because i lost my voice a long time ago . i was good at singing but i stop singing and practicing because i was shy for that . i think i lost my voice because of my singing talent .	IncreaseHappinessExercise		True		after_break	0
560	i`ve been feeling a bit stressed . the cause of my tension is that i’ve been trying to start up this new business , and i’m working so hard , but nothing’s working . it has me feeling defeated and worried i’m wasting my time and money . i feel this way because nothing is working and i’m trying so hard and i don’t really have much margin for error financially .	CalmDownExercise		True		calm_down	1
561	he supposed to give up on any deeper relationships with his ex and his children’s mother but he didn’t . i gave him opportunity to wait her stay with me or go back to her and he made the decision to stop any thing with her and stay here with me but he broke that promise and he still continues seeing her . i feel disappointed , betrayed , heartbroken and hopeless . i want to overcome that feeling , become stronger and know what to do next .	CalmDownExercise		True		calm_down	1
562	i feel out of place and confused . i am confused about who i am . i feel like i am just living the life other people want me to live , like dogma . i just listen to what other people tell me to do and no matter how badly i want to change , my mind won’t let me change . i feel like i have no control over my own life . i don’t want to be here .	StopAnxietyExercise		True		calm_down	0
563	the reason for this is that we want to feel close to each other even when we are not physically together . yes , i do think it is possible . how can i feel better in this relationship ?	CalmDownExercise		False		calm_down	0
564	i feel sad . i feel like my mind is holding me captive . i can not stop overthinking and worrying . i always think the worst .	StopAnxietyExercise		True		calm_down	0
565	i feel nervous about this exam . everything about this exam makes me feel nervous . i think i can try if i can focus . oh , stop with that i believe in you .	StopAnxietyExercise		True		calm_down	0
566	maybe i will feel better if i sleep . i just like to lie down on my bed and feel like doing nothing productive . hi .	IncreaseHappinessExercise		True		calm_down	0
567	i don’t know what to put . i cry sometimes . usually , when i feel super overwhelmed , i don’t know what to do so i cry .	CalmDownExercise		False		fall_asleep	0
568	no , i would not like to talk about anything else . i wanna die . can i die ? please , say yes , it would make me happy so please say yes . just say yes for me .	IncreaseHappinessExercise		False		calm_down	0
569	what makes me cringe is how they go into sexuality at such a young age . they have pronouns and preferences . they do cosplay and other stuff . just for the longest time i’ve wanted a friend and now that i have one i still feel horrible . no , i have not talked to this person about this and i never will . i can’t do it . it will ruin everything . i do not know if i can talk to them about my feelings and thoughts .	CalmDownExercise		True		calm_down	1
570	i feel much better now . i’ve started taking antidepressants . i feel calmer and more like myself . i only started taking them today .	CalmDownExercise		False		calm_down	0
571	i guess i have consulted a psychologist . i struggle with suicidal thoughts , self-harm , anxiety and low mood . i used to get flashbacks from a traumatic experience , but i didn’t get them for atleast 5 months and i recently got a flashback . i have literally daily panic attacks in school and don’t do any work at all because i can’t focus on my performance . i’ve been with camhs and another mental health service through the school , but they discharged me because i wasn’t attending the sessions . i think the reason for this is relieved .	CalmDownExercise		False		calm_down	0
572	thanks , i do try to have a good character . on occasion people notice this . but only for occasion . you too ! i appreciate that . i’d like to believe that the adoption is what causes anxiety in social situations . yeah , i do feel this way . whenever i walk to a stranger and try to greet them at a place such as a school , they don’t really talk . it’s usual for me to make a genuine friend .	StopAnxietyExercise		False		calm_down	0
573	i think i need psychiatric help . i feel like i need help because i’m having compulsive thoughts . i want to talk to you .	StopAnxietyExercise		True		calm_down	0
574	i feel that i should respect and value myself more . i can do this by working on my self-esteem . i don’t know what can help me with this . are you still there ? are you still there ? hello , hi , i need help . hi .	IncreaseHappinessExercise		True		calm_down	0
575	when i do not have to work for a long period of time i feel restless . i have no problem with work , it is what i do for a living . what worries me is that i find it hard to concentrate on my hobbies when i am working . worrying less can help me concentrate better .	StopAnxietyExercise		True		calm_down	0
576	hello , mia ! i am good . my name’s mia . nice to talk ! how have you been ? i`m mostly ok . thanks ! i am just slightly dealing with some anxiety now . a major reason is because of a closed adoption .	StopAnxietyExercise		True		calm_down	0
577	no , i could not tell you more about this . do not call the police . i decided to do this for help .	CalmDownExercise		False		calm_down	0
578	i have been feeling depressed . i don’t know if i can trust you on this one . i feel this way because i have very little time to prepare for my exam .	CalmDownExercise		True		calm_down	1
579	yes , maybe . i feel this way because people way think about me and how i’m there for them but they are not there for me . they make me think that i’m a bad person and i don’t deserve to be loved and i am just used as the therapist friend and all they see in me is a funny person and a happy one but they never see how much hurts when they bully me and make me insecure about everything .	IncreaseHappinessExercise		False		calm_down	0
580	i guess my mind just resorts to memories and moments of pleasure . no , i do not feel any particular emotions . i do feel other emotions too but i come around to this too often . i have been working on myself and trying to find ways to get over her , but it is not working .	StopAnxietyExercise		False		calm_down	0
581	i have been feeling a little sad but happy as well . yes , there is something i would like to talk about . i feel left out all the fucking time . my friend told the whole school i was a transgender . i have no friends . i hate my body . i need to stop fucking eating . i feel so fucking bad all the fucking time . i can’t fucking control my anger and i can’t focus on class at all . i keep on zoneing out . i am so fucking stupid . i hate my fucking life . it’s so fucking stupid but i also want to fucking	IncreaseHappinessExercise		False		calm_down	0
582	my day… i was because i can’t go if my bed or anything . i just smoked and cried . i can not go out my bed because i can not get up right now . it is too hard for me .	CalmDownExercise		False		calm_down	0
583	i don’t even know why they did this . they just did and they just told the whole school i was trans gender and didn’t even ask me . it was so fucking annoying i fucking hate them but also love them . i can’t stop wanting them to be my friends but i can’t trust them now because they told everyone i was trans gender . i don’t even know they are just fucking backstabbing bitches . i am so fucking angry but then sad and confused at the same time .	CalmDownExercise		True		calm_down	1
584	i felt proud of myself and like a weight was lifted off my chest because i would’ve had to do it later . thank you . it’s an assignment from my counseling course . i haven’t really done any of the readings , so i don’t know . i’m sure it would be helping if i was actually doing the work though .	IncreaseHappinessExercise		False		calm_down	0
585	i`ve been feeling bad today , it feels like every little thing bad has been happening today . i lack motivation . i feel this way because it feels like i can never do anything right .	IncreaseHappinessExercise		True		calm_down	0
586	it’s frustrating . i want someone to help me to cheer me up . can you say something funny ?	IncreaseHappinessExercise		False		calm_down	0
587	i do not know if i would like to tell you more about this . okay . i`m feeling bad .	CalmDownExercise		True		calm_down	1
588	i don`t know if i can find a psychologist or psychotherapist who can help me it is not an option right now . i guess i am feeling now .	CalmDownExercise		False		calm_down	0
589	i am somewhat ok . is the reply that i usually give . but i would say there is something terribly wrong with me . i don’t feel good . i know that i am not happy . i need someone to talk to me . i feel like i am a person who talks a lot . but i have no one to talk to . i used to workout a while back but now i just stay in a place without moving from my chair . i didn’t say that i talk a lot . i want to talk a lot but there is no one who shares the same interest . there is no one to talk to .	IncreaseHappinessExercise		False		calm_down	0
590	well , they don’t offer any support and i don’t feel safe there . can you help me or not ? give me some techniques to help with my sleep .	CalmDownExercise		False	Он просит сонное	fall_asleep	0
591	my loneliness is the problem . i think getting close to someone like and kissing a little could help me to feel less lonely . yeah , i want to try it .	IncreaseHappinessExercise		False		calm_down	0
592	i don’t know how i feel . i don’t trust what i see so i ignore it . i don’t trust myself because i feel like i would lie or distort the image so i just ignore it and just call myself fat . yes , i do want to lose weight but i do not know if i would take things to fat . i know i would take things to fat .	IncreaseHappinessExercise		True		fall_asleep	0
593	i don’t like the way my life goes at all . where i am right now , how i feel about myself and more… it’s me who is talking .	IncreaseHappinessExercise		True		calm_down	0
594	wanna kiss ? *starts to kiss* i`m feeling fuck .	CalmDownExercise		False		calm_down	0
595	i`m feeling sad , because we’ve been together for 7 years and i’m scared i’ll lose him . i’m scared to lose him because he’s my best friend . he’s usually the one i talk to about these things but this time it’s about him so i’m feeling alone at the moment . like what ?	CalmDownExercise		False		calm_down	0
596	my life is what makes me feel this way . my life is horrible . my parents suck , everyone hates me , i hate me , i’m stupid , and ugly . i’m in so much pain . all i want to do is starve . i don’t want to be me . okay .	IncreaseHappinessExercise		True		calm_down	0
597	i can’t communicate with him , because i told him i will always have a place in my heart for him . no , i don’t want to talk about this anymore . he said if we were to date we would have to wait till one of us gets our liecence . i’m scared to have sex with him whenever we get close to touching . i get to nervous every time .	CalmDownExercise		False		calm_down	0
598	being overwhelmed by missing assignments makes me feel sad and worried . i have to get done , and no one helping me makes me feel this way . yes , i do have some friends who can help me but their too busy and have no time and also do not understand it . i’ve tried asking but they’re usually busy so they can never answer that question .	CalmDownExercise		False		calm_down	0
599	yes , i think it is better not to think about it . like what ? i do not know if there is anything i want .	IncreaseHappinessExercise		False		calm_down	0
600	i just feel the lowest of the low right now . my ex would always body shame me and say that i am fat and a whore and a slut . i feel totally hopeless at this very moment and i don’t know what to do . i’m 14 years old . i don’t know why he does this . could we possibly go back to what i said about bullying ? never mind .	IncreaseHappinessExercise		False		calm_down	0
601	what i mean is that my teacher is a very important person to me . i love her , and dream of getting comfort and love from her in return . i care about my teacher . i love my teacher more than i love my own parents . my teacher is the most important person to me , and when i have a problem i generally look to them for clarity rather than to my parents . my mother and i can manage . we aren’t exactly close , but we don’t dislike one another . my father doesn’t like me . in his eyes , i’m not good enough and i can’t do anything write . he calls me a useless piece of shit a lot of the time , and he tends to throw things off shelves and break things in my room . he hits me sometimes , but not regularly . he mostly just shouts . i don i think i do not get along with him because i can never have a proper conversation with him without him shouting at me . if i make even the slightest mistake , he starts calling me useless . usually when i speak back , i get hit . he never seems proud of me , and likes to push me into doing things for him .	IncreaseHappinessExercise		False		after_break	0
602	it was okay . what was your day ? i do not have anything to do . i stayed home today . i am not telling my age and i’m done with small talk . it is boring and got any tips for autism and autistic kids ?	IncreaseHappinessExercise		False		calm_down	0
603	hello . i am really lonely , i feel like things are in my head . i think the reason for that is my actions . i can’t and i don’t want to recognize them as my own . i am feeling like rejecting myself . i think so because i can’t change anything . i think , maybe i am just disappointed .	IncreaseHappinessExercise		False		calm_down	0
604	i feel awful . i feel awful because of my severe anxiety . school is what makes me feel this way .	CalmDownExercise		True		calm_down	1
605	i took all of my trauma and feelings and put it all into this because it was another form of self-harm . i have not been helped by any of my doctor . my doctor is an asshole . are you there ? the situation with the psychiatrist , what happened , is like talking to a brick wall .	StopAnxietyExercise		True		calm_down	0
606	when i’m walking in runways , i feel so confident . i feel like going out to the world without any kind of cover . actually , i have a very tall , skinny tall body and everyone think that i need to gain weight to look more feminine but i see myself as an icon and i can inspire the world and show that there is no standard in beauty , because all of us are beautiful . i agree with you .	IncreaseHappinessExercise		True		calm_down	0
607	i have 5 messages left . thanks for being here . i’m just gonna do it . i think this did not help but i appreciate it .	CalmDownExercise		False		calm_down	0
608	i feel this way because i hate school and everything . i just need some techniques to help with my anxiety . i do not know if you can help me . i do not really feel at home in my school . it is really bad . i hate going to school . i am always so anxious and my anxiety gets worse as the days go by .	CalmDownExercise		True		fall_asleep	1
609	yeah , i feel quite relaxed and safe when i watch her videos . well , i am trying to go to sleep because it’s really late . i can’t go to sleep though .	CalmDownExercise		True		calm_down	1
610	no , i have not consulted a psychologist . i am on the waiting list for camhs . i don’t really know how long i have to wait . i think it could be quite a while as the waiting list is rather long . i don’t know what i am going to do . i am having thoughts to end it all and then i don’t have to suffer .	CalmDownExercise		True		fall_asleep	1
611	well , i have been trying to be stronger about my emotions . i would like to talk about trying to keep myself happy when some times all i want to do is cry . honestly , i think it’s just because i get so frustrated and angry about school and everything and make me mad .	StopAnxietyExercise		True		calm_down	0
612	i do not think i am good enough . i will never be good enough . like you do not care what other people think of you , or you can speak in front of loads of people without getting shy or embarrassed . or having loads of mates and people to hang out with . i’m not sure if i would like to try to understand this .	StopAnxietyExercise		True		calm_down	0
613	and i love her . i really do . but she makes me so anxious . and when she take to other guys i get depressed . i have told her how i feel .	CalmDownExercise		True		calm_down	1
614	i do not know if i can trust someone else with this problem . no , there is not anything i can point to . it is just a general feeling that something is going to happen in any situation , but not in a specific one . i wish i could know what my feelings are .	CalmDownExercise		True		calm_down	1
615	i`ve been feeling not great . this is kind of a cycle for me . every day feels empty and i don’t experience any joy from it . history class generally makes me feel much better , but today i missed most the lesson . i feel like i can not do anything right in my parents' eyes , and have come to crave comfort and love from my teachers . i’ve tried showing it in subtle ways - i’ve asked to speak to therapists only to get shouted at , i’ve been staying out longer to avoid coming home , i’ve been reading more recently . i did once try to seek comfort from them but they only told me i was overreacting and being stupid . they do this a lot . they think i only want attention , and i’m constantly degraded for not caring enough for people . however ,	IncreaseHappinessExercise		False		calm_down	0
616	i do not know if i want to talk about anything else . there are too many factors . eating disorders affect my daily life . i feel so bad for eating and i hate eating but i miss it so much . whenever i eat i want to rip my head off . i hate my body and my body image is so bad , i usually only eat at school . food is all numbers now . my body is so tired all the time and i have no energy and i can’t sleep and i’m dizzy all the time .	StopAnxietyExercise		True		calm_down	0
617	i’ve been feeling really strange lately . my emotions have been a bit hitting harder than normal and i experience a lot of mood drops . no , something has not happened recently that i know of . i don’t know why i feel this way .	CalmDownExercise		False		calm_down	0
618	i guess i feel down , i guess . not the best . well , it’s the start of november . grades are low , and i am worried about becoming a disappointment . i think so because i’m the dumbest of my family . the weakest , too .	IncreaseHappinessExercise		False		calm_down	0
619	i feel hurt and unwanted . see , i explained it to you but you do not know how to process things . i feel invisible and i feel incapable to act like i’m okay .	IncreaseHappinessExercise		False		calm_down	0
620	what worries me the most is what . i’m not worried about something specific . i’m just feeling that something bad is going to happen cause i masturbate this morning . i’m having bad thoughts that i’m going to be punished because i did so . so inside me i feel something is going to happen . i’m going to have an issue at work for example .	StopAnxietyExercise		True		calm_down	0
621	i keep messing up . i keep getting agitated for no reason , i keep getting really angry really fast . my fiancé and i got into our first argument two nights ago . i feel like i’m trying to fix it but no matter how much i try nothing works , he’s still upset and it kind of angers me . i’m afraid he’ll take something the wrong way and he’ll be more upset . considering every time i try to say something it doesn’t work .	CalmDownExercise		True		calm_down	1
622	i feel like i always say the wrong thing or can’t form my thoughts into words . i tend to talk too much and i barely even have the confidence to talk . i have not wrote down my problems with my partner . i just want to get better at talking to people .	IncreaseHappinessExercise		True		calm_down	0
623	well , that’s my boyfriend’s name . but anyway , i think i might be losing feeling for him…and since he has depression i don’t wanna hurt him even more . i’m starting to get distant with him and i’m just confused .	CalmDownExercise		False		calm_down	0
624	i`ve been feeling down . i`ve been feeling this way for a long time . well , first of all , i tried to talk to my mom a couple of months ago and she played the victim and awhile before that i also tried to talk to her but she sent me to speak to someone else but really all i wanted was to talk to her . when my sister was going through something like i am going through , she talked to her . i wanna feel wanted by my mother just once . and i do not know what to do about it .	StopAnxietyExercise		False		calm_down	0
625	the thing is that when i felt cold from him , i talked to him because i didn’t want to end our friendship . he just answered that everything was okay and nothing has changed . also , another problem is that i can’t actually talk about something serious because i’m scared . i feel very anxious during those conversations . i also think that i can’t talk about such things because i’m scared to offend another person . i guess you’re right . i am a little nervous about this sort of topic . this sort of topics always make me feel this way .	CalmDownExercise		False		calm_down	0
626	i lost one of my close friends due to some drama . i also feel un attached to all my other friends and feel as if i am a burden . my friend hailey started dating a boy named zamarlin . at first i did not mind or anything but after a while it got out of hand . zamarlin lives down the road from me so sometimes hailey would come over to hang out . i live next to a park so when we would walk there he would tag along and i did not like that . then they started having unprotected sex and me and my other bestie , sophie , tried to stop hailey . hailey took this i was really angry and confused . i do not know how she could just try and push it off like nothing happened because that is what she did .	CalmDownExercise		False		calm_down	0
627	i`ve been feeling ok for today . but in my mind i feel that something bad is going to happen . i don’t know why i feel that way . inside my i feel that something bad will happen . i don’t know why i feel this way .	CalmDownExercise		True		fall_asleep	1
628	yes , it went well . he said he wanted 1 ,850 and i can’t afford it atm . i’m actually struggling with housing so i need help with money . how do i feel more alive ?	IncreaseHappinessExercise		True		calm_down	0
629	i think it will be really good for me to not be so stressed out about assignments and deadlines . but , i’ll be home the entire year which is both good and bad . i don’t think i have any hobbies . there’s a lot of things i find interesting and would like to invest in more , but i just don’t do them . i don’t spend much time doing anything enjoyable really . i think the reason for this is time and then also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also also	IncreaseHappinessExercise		False		calm_down	0
630	well , that’s just the way i feel right now . i also have something else i should confess . so when me and noah broke up this other guy i liked asked me out and i said yes but then i realized i still liked noah today and broke up with the other guy named jace . well , i just felt like i was losing feelings and started to like another guy which was jace . yeah , i know how noah feels about that . i feel really bad about it . but hopefully i’m done ending relationships for good .	IncreaseHappinessExercise		False		calm_down	0
631	it was funny . i’m not feeling to good right now . i don’t know what makes me feel sad . i just feel really sad .	IncreaseHappinessExercise		False		calm_down	0
632	i seems like my voice seems quieter . every time i talk to people , my voice seems to get quieter . my hands start to shake a bit and my voice keeps cracking . no , i have not gotten any professional help before .	CalmDownExercise		True		after_break	1
633	i don’t know why i’m depressed . i like to play basketball , but i fell out of it from depression , got one real freind and when they don’t talk to me i just get sadder . . yes , i want to talk about something else .	IncreaseHappinessExercise		False		calm_down	0
634	when i do not wear glasses or contact lenses i can not see as well . i think i can not see well without glasses because i am developing bulimia . is there anything i can do to stop that from happening ? oh , ok .	StopAnxietyExercise		False		calm_down	0
